2885,,deterrent,,deterrent,deterrent,,,,,,,,,,,,,,,,,,,,,,,
2886,,detest,,detest,,,,,detest,,,,,,detest,,,,,,,,,,,,,
2887,,detestable,,,,,,,,,,,,,,,detestable,,,,,,,,,,,
2888,,detract,,,,,,,detract,,,,,,,,,,,,,,,,,,,
2889,,detrimental,,,detrimental,,,,,,,,,,,,detrimental,,,,,,,,,,,
2890,,devastate,,devastate,devastate,,,,devastate,,,,,,,,,,,,,,,,,,,
2891,,devastation,,devastation,,,,,,,,,,,,,devastation,,,,,,,,,,,
2892,,,,,develop,,,,develop,,,,,,,,,,,,,,,,,,,
2893,,,,,development,,,,development,,,,,,,,,,,,,,,,,,,
2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,,deviate,,,,,,,deviate,,,,,,,,,,,,,,,,,,,
2896,,deviation,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,,devil,,devil,,,,,,,,,,,,,,,,,,,,,,,,devil
2899,,devilish,,devilish,,,,,,,,,,,,,,,,,,,,,,,,
2900,,devious,,devious,,,,,,,,,,,,,,,,,,,,,,,,
2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,,devoid,,,,,devoid,,,,,,,,,,,,,,,,,,,,,
2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,devote,,,,,,,,devote,,,,,,,,,,,,,,,,,,,
2905,devote,,,,,,,devote,,,devote,,,,devote,,,,,,,,,,,,,
2906,devotion,,devotion,,,,,devotion,,devotion,,,,devotion,devotion,,,,,,,,,,,,,devotion
2907,devout,,devout,,devout,,,,,,,,,,,,,,,,devout,,,,,,,
2908,dexterity,,,,dexterity,,,,,,,,,,,,,,,,,,,,,,,
2909,,diabolic,,diabolic,,,,,,,,,,,,,,,,,,,,,,,,
2910,,diabolical,,diabolical,,,,,,,,,,,,,,,,,,,,,,,,
2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,,dictate,dictate,,,dictate,,,dictate,,,,,,,,,,,,,,,,,,dictate,
2917,,,,,dictator,dictator,,,,,,,,,,,,,,,,,,,,,dictator,
2918,,dictatorial,dictatorial,,,dictatorial,,,dictatorial,,,,,,,,,,,,,,,,,,dictatorial,
2919,,,,,dictatorship,,,,,,,,,,,,,,,,dictatorship,,,,,,dictatorship,
2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,,differ,,,,,,,differ,,,,,,,,,,,,,,,,,,,
2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,,difficult,,,,,,,,,,,,,,,difficult,,,,,,,,,,,
2933,,difficulty,,,,,,,,,,,,,,,difficulty,,,,,,,,,,,
2934,dig,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,,,,,,,,,dig,,,,,,,,,,,,,,,,,,,
2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,dignified,,,,dignified,dignified,,,,,,,,,,,,,,,,,,,,,,
2938,dignify,,,,,,,,dignify,,,,,,,,,,,,,,,,,,,
2939,dignity,,,,dignity,,,,,,,,,,,dignity,,,,,,,,,,,,
2940,,dilemma,,,,,,,,,,,,,,,dilemma,,dilemma,,,,,,,,,
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,diligent,,,,diligent,,,,diligent,,,,,,,diligent,,,,,,,,,,,,
2943,,dim,,,,,,,,,,,,,,,,,dim,,,,,,,,,
2944,,dim,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,,,,,,,diminish,,,diminish,,,,,,,,,,,,,,,,,,
2947,,din,,,din,,,,,,,,,,,,,,,,,,,,,,,
2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,,,,,,,,,dip,,,,,,,,,,,,,,,,,,,
2951,,,,,,diplomacy,,,,,,,,,,,,,,,,,,,,,diplomacy,
2952,,,,,,diplomatic,,,,,,,,,,,,,,,,,,,,,diplomatic,
2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,,dire,,,,,dire,,,,,,,,,,dire,,,,,,,,,,,
2955,,,,,direct,direct,,,direct,,,,,,,,,,,,,,,,,,,
2956,,,,,direct,,,,direct,,,,,,,,,,,,,,,,,,,
2957,,,,,direct,,,,direct,,,,,,,,,direct,,,,,,,,,,
2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,,,,,,direction,,,,,,,,,,,,,,,,,,,,,,
2960,,,,,director,director,,,,,,,,,,,,,,,,,,,,,,
2961,,dirt,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,,dirty,,,,,,,,,,,,,,,dirty,,,,,,,,,,,
2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,,disable,,,,,,,disable,,,,,,,,,,,,,,,,,,,
2965,,disadvantage,,,,,disadvantage,,,,,,,,,,disadvantage,,,,,,,,,,,
2966,,disadvantageous,,,,,disadvantageous,,,,,,,,,,disadvantageous,,,,,,,,,,,
2967,,,,disagree,,,,,,,,,,,,,,,,,,,,,,,,
2968,,disagreeable,,disagreeable,,,,,,,,disagreeable,,,,,,,,,,,,,,,,
2969,,disagreement,,disagreement,,,,,,,,,,,,,,,,,,,,,,,,
2970,,,,,,,,,,disappear,,,,,,,,,,,,,,,,,,
2971,,,,,,,,,,disappearance,,,,,,,,,,,,,,,,,,
2972,,disappoint,,,,,,,,disappoint,,disappoint,,,disappoint,,,,,,,,,,,,,
2973,,disappoint,,,,,,,,,,,,,,,disappoint,,,,,,,,,,,
2974,,disappoint,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,,disappoint,,,,,,,,,,,,,,,disappoint,,,,,,,,,,,
2976,,disappointment,,,,,,,,disappointment,,disappointment,,,disappointment,,,,,,,,,,,,,
2977,,disapproval,,,,,,,,,,,,,,,disapproval,,,,,,,,,,,
2978,,disapprove,,disapprove,,,,,,,,,,,,,,,,,,,,,,,,
2979,,disarm,,,,,,,disarm,,,,,,,,,,,,,,,,,,,
2980,,,disarmament,,,,,,disarmament,,,,,,,,,,,,,,,,,,,
2981,,disaster,,,,,disaster,,,,,,,,,,disaster,,,,,,,,,,,
2982,,disastrous,,,,,disastrous,,,,,,,,,,disastrous,,,,,,,,,,,
2983,,disavow,,disavow,,,,,,,,,,,,,,,,,,,,,,,,
2984,,disavowal,,disavowal,,,,,,,,,,,,,,,,,,,,,,,,
2985,,disbelief,,disbelief,,,,,,,,,,,,,,,disbelief,,disbelief,,,,,,,
2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,,,,,,,,,discard,,,,,,,,,,,,,,,,,,,
2988,,,,,,,,,discard,,,,,,,,,,,,,,,,,,,
2989,discern,,,,,,,,discern,,,,,,,,,,,,,,,,,,,
2990,,,,,,,,,,discernible,,,,,,,,,,,,,,,,,,
2991,,discharge,,,discharge,discharge,,,discharge,,,,,,,,,,,,,,,,,discharge,discharge,
2992,,discharge,,,discharge,discharge,,,discharge,,,,,,,,,,,,,,,,discharge,,,
2993,,,disciple,,,,,disciple,,disciple,,,,,,,,,,,,,,,,,,
2994,,,,,discipline,,,,,,,,,,,discipline,,,,,,,,,,,,
2995,,,,,discipline,discipline,,,discipline,,,,,,,,,,,,,,,,,,,
2996,,,,,,,,,,discipline,,,,,,discipline,,,,,,,,,,,,
2997,,disclaim,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,,discomfort,,,,,,,,,,discomfort,,,,,,,,,,,,,,,,
3002,,disconcerted,,,,,disconcerted,,,disconcerted,,disconcerted,,,,,,,disconcerted,,,,,,,,,
3003,,discontent,,,,,discontent,,,discontent,,discontent,,,,,,,,,,,,,,,,
3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,,discord,,discord,,,discord,,,,,,,,,,discord,,,,,,,,,,,
3007,,discordant,,discordant,,,,,,,,,,,,,,,,,,,,,,,,
3008,,,,,,,,,,discount,,,,,,,,,,,,discount,,,,,,
3009,,,,,,,,,,discount,,,,,,,,,,,,,,,,,,
3010,,discourage,,,,,,,,discourage,,discourage,,,discourage,,,,,,,,,,,,,
3011,,discourage,,discourage,,,,,discourage,,,discourage,,,,,,,,,,,,,,,,
3012,,discouragement,,,,,discouragement,discouragement,,,,,,,,,discouragement,,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,,discourse,,,,,,,,
3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,,discredit,,discredit,,,,,discredit,,,,,,,,,,,,,,,,,,,
3017,discreet,,,,,,,,,,,,,,,discreet,,,,,,,,,,,,
3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,,discrepant,,discrepant,,,,,,,,,,,,,,,,,,,,,,,,
3020,discretion,,,,,,,,,,,,,,,discretion,,,,,,,,,,,,
3021,,discriminate,,,,,,,discriminate,,,,,,,,,,,,,,,,,,,
3022,,,,discrimination,,,,,,,,,,,,,discrimination,,,,,,,,,,,
3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,discuss,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,,disdain,,,,disdain,,,,,,,,,,,disdain,,,,,,,,,,,
3027,,disease,,,,,,,,,,,,,,,disease,,,,,,,,,,,
3028,,diseased,,,,,diseased,,,,,,,,,,diseased,,,,,,,,,,,
3029,,disgrace,,,,,disgrace,,,,,,,,,,disgrace,,,,,,,,,,,
3030,,disguise,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,,disgust,,disgust,,,disgust,,,disgust,,disgust,,,disgust,,,,,,,,,,,,,
3032,,disgust,,disgust,,,,,,,,disgust,,,,,,,,,,,,,,,,
3033,,disgust,,,,,disgust,,,,,disgust,,,,,,,,,,,,,,,,
3034,,disgust,,disgust,,,disgust,,,disgust,,disgust,,,disgust,,,,,,,,,,,,,
3035,,disgust,,,,,disgust,,,,,disgust,,,,,,,,,,,,,,,,
3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,,dishearten,,,,,dishearten,dishearten,,,,dishearten,,,dishearten,,,,,,,,,,,,,
3039,,dishonest,,,,,dishonest,,,,,,,,,,,,,,,,,,,,,
3040,,dishonor,,,,,dishonor,dishonor,dishonor,,,dishonor,,,,,,,,,,,,,,,,
3041,,,,,,,,,,,,disillusion,,,disillusion,,,,,,,,,,,,,
3042,,disingenuous,,,,,disingenuous,,,,,,,,,,,,,,,,,,,,,
3043,,disinterest,,,,,,,,,,,,,,,disinterest,,,,,,,,,,,
3044,,dislike,,dislike,,,,,,dislike,,,,dislike,,,,,,,,,,,,,,
3045,,dislike,,dislike,,,,,,dislike,,,,dislike,dislike,,,,,,,,,,,,,
3046,,dismal,,,,,dismal,,,,,,,,,,dismal,,,,,,,,,,,
3047,,,,,,,,,,,,dismay,,,dismay,,,,dismay,,,,,,,,,
3048,,dismiss,,dismiss,,,,,dismiss,,,,,,,,,,,,,,,,,,,
3049,,dismiss,,dismiss,,dismiss,,,dismiss,,,,,,,,,,,,,,,,,,,
3050,,disobedience,,disobedience,,,,,,,,,,,,,disobedience,,,,,,,,,,,
3051,,disobedient,,disobedient,,,,,,,,,,,,,disobedient,,,,,,,,,,,
3052,,disorder,,,,,disorder,,,,,,,,,,disorder,,,,,,,,,,,
3053,,disorganized,,,,,disorganized,,,disorganized,,,,,,,disorganized,,,,,,,,,,,
3054,,dispel,,,,dispel,,,dispel,,,,,,,,,,,,,,,,,,,
3055,,dispensability,,,,,dispensability,dispensability,,,,,,,,,,,,,,,,,,,,
3056,,dispense,,,,dispense,,,dispense,,,,,,,,,,,,,,,,,,,
3057,,,,,,,,,disperse,,,,,,,,,,,,,,,,,,,
3058,,displace,,,,displace,,,displace,,,,,,,,,,,,,,,,,,,
3059,,,,,displacement,,,,displacement,,,,,,,,,,,,,,,,,,,
3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,,displease,,,,,displease,,,displease,,,,,,,,,,,,,,,,,,
3063,,displeasure,,displeasure,,,displeasure,,,displeasure,,displeasure,,,displeasure,,,,,,,,,,,,,
3064,,disposal,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,,dispose,,dispose,dispose,,,,dispose,,,,,dispose,,,,,,,,,,,,,,
3066,,dispose,,,dispose,,,,dispose,,,,,,,,,,,,,,,,,,,
3067,,,,,,,,,,disposition,,,,disposition,,,,,,,,,,,,,,
3068,,disproportionate,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,,disprove,,,,,,,disprove,,,,,,,,,,,,,,,,,,,
3070,,disputable,,disputable,,,,,,,,,,,,,disputable,,disputable,,,,,,disputable,,,
3071,,dispute,,dispute,,,,,dispute,,,,,,,,,,,,,,,,,,,
3072,,dispute,,dispute,,,,,dispute,,,,,,,,,,,,,,,,,,,
3073,,disregard,,,,,,,disregard,,,,,,,,,,,,,,,,,,,
3074,,disrupt,,disrupt,,,,,disrupt,,,,,,,,,,,,,,,,,,,
3075,,disruption,,disruption,,,,,,,,,,,,,disruption,,,,,,,,,,,
3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,,dissatisfaction,,,,,,,,,,dissatisfaction,,,,,dissatisfaction,,,,,,,,,,,
3078,,dissatisfied,,dissatisfied,,,,,,,,dissatisfied,,,,,,,,,,,,,,,,
3079,,dissatisfy,,,,,dissatisfy,,,,,,,,,,,,,,,,,,,,,
3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,,dissent,dissent,dissent,,,,,,,,,,,,,dissent,,,,,,,,,,,
3083,,dissention,dissention,dissention,,,,,,,,,,,,,dissention,,,,,,,,,,,
3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,,dissolution,dissolution,,,,,,,,,dissolution,,,,,,,,,,,,,,,,
3086,,,,,dissolve,,,,dissolve,,,,,,,,,,,,,,,,,,,
3087,,,,,dissolve,,,,dissolve,,,,,,,,,,,,,,,,,,,
3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,distinct,,,,,,,,,,,,,,,,,distinct,,,,,,,,,,
3091,distinction,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,distinctive,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,distinguish,,,,,distinguish,,,,,,,,,,distinguish,,,,,,,,,,,,
3096,distinguish,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,distinguished,,,,distinguished,distinguished,,,,,,,,,,,,,,,,,,,,,,
3098,,distort,,distort,,,,,,,,,,,,,,,,,,,,,,,,
3099,,distortion,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,,distract,,,,,,,distract,,,,,,,,,,,,,,,,,,,
3101,,distracting,,,,,,,,,,,,,,,,distracting,,,,,,,,,,
3102,,distraction,,,,,,,,,,,,,,,distraction,distraction,,,,,,,,,,
3103,,distress,,,,,distress,,,distress,,distress,,,distress,,,,,,,,,,,,,
3104,,distress,,,,,distress,,,distress,,distress,,,,,,,,,,,,,,,,
3105,,,,,,,,,distribute,,,,,,,,,,,,,,,,,,,
3106,,,,,,,,,distribution,,,,,,,,,,,,,,,,,,,
3107,,,,,,,,,,,,,,,,,,,,,,distributor,,,,,,
3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,,,,distrust,,,,,,,,,,distrust,,,,,,,,,,,,,,
3110,,distrustful,,,,,,,,,,distrustful,,,,,,,,,,,,,,,,
3111,,disturb,,disturb,,,,,disturb,,,,,,,,,,,,,,,,,,,
3112,,disturb,,,,,,,disturb,,,,,,,,disturb,,,,,,,,,,,
3113,,disturb,,,,,,,,disturb,,disturb,,,disturb,,,,,,,,,,,,,
3114,,disturbance,,disturbance,,,,,disturbance,,,,,,,,disturbance,,,,,,,,,,,
3115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,,,,ditch,,,,,,,,,,,,,,,,,,,,,,,,
3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,,,,,,,,,dive,,,,,,,,,,,,,,,,,,,
3121,,,,,,,,,diver,,,,,,,,,,,,,,,,,,,
3122,,diversion,,,,,,,,,,,,,,,,diversion,,,,,,,,,,
3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,,divert,,,,,,,divert,,,,,,,,,,,,,,,,,,,
3125,,divide,,,divide,,,,divide,,,,,,,,,,,,,,,,,,,
3126,,divide,,,,,divide,,,divide,,,,,,,,,,,,,,,,,,
3127,divine,,,,divine,,,,,,,,,,,divine,,,,,,,,,,,,divine
3128,divine,,,,divine,,,,,,,,,,,,,,,,,,,,,,,
3129,divinity,,,,divinity,,,,,,,,,,,divinity,,,,,,,,,,,,divinity
3130,,division,,,,,division,,,,,,,,,,,,,,,,,,,,,
3131,,divorce,,divorce,,,,,,,,,,,,,divorce,,,,,,,,divorce,,,
3132,,divorce,,divorce,,,,,divorce,,,,,,,,,,,,,,,,divorce,,,
3133,,divorce,,divorce,,,,,,,,,,,,,,,,,,,,,divorce,,,
3134,,dizzy,,,,,,,,,,dizzy,,,,,,,,,,,,,,,,
3135,,,,,do,,,,do,,,,,,,,,,,,,,,,,,,
3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,,,,,,,,,,,,,,,,,,do,,,,,,,,,,
3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,,,,,,,,,,,,,,,,,,,,,,doctor,,,,,,
3140,,,doctor,,,,,,,,,,,,,,,,,,,,,,,,,
3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,,,,,,,,,,,,,,,,,,,,,doctrine,,,,,,,
3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,,,,,,,,,doer,,,,,,,,,,,,,,,,,,,
3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,,doldrums,,,,,,,,,,doldrums,,,,,doldrums,,,,,,,,,,,
3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,,,,,,,,,,,,,,,,,,,,,,dollar,,,,,,
3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,,,,,,,,,,,,,,,,,,,,,domestic,,,,,,,
3154,dominance,,,,,dominance,,,,,,,,,,,,,,,,,,,,,,
3155,,,,,dominant,dominant,,,,,,,,,,,dominant,dominant,,,,,,,,,,
3156,,dominate,,,dominate,dominate,,,dominate,,,,,,,,,,,,,,,,,,,
3157,,dominate,,,dominate,dominate,,,dominate,,,,,,,,,,,,,,,,,,,
3158,,dominate,,,dominate,dominate,,,dominate,,,,,,,,,,,,,,,,,,,
3159,,domination,,,domination,domination,,,domination,,,,,,,,domination,,,,,,,,,,,
3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,donate,,,,,,,,donate,,,,,,,,,,,,,donate,donate,donate,,,,
3165,donation,,,,,,,,,,,,,,,,,,,,,donation,donation,donation,,,,
3166,,,,,done,,,,,,,,,,,,,,,,,,,,,,,
3167,,doom,,,,,doom,,,doom,,,,,,,doom,,,,,,,,,,,
3168,,doom,,,,,doom,,,doom,,,,,,,,,,,,,,,,,,
3169,,doomsday,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,,dope,,,,,,,,,,,,,,,dope,,,,,,,,,,,
3174,dote,,,,,,,,dote,,dote,,,,,,,,,,,,,,,,,
3175,,,,,double,,,,,,,,,,,,,,,,,,,,,,,
3176,,,,,double,,,,double,,,,,,,,,,,,,,,,,,,
3177,,double,,double,,,,,,,,,,,,,,,,,,,,,,,,
3178,,double,,double,,,,,,,,,,,,,double,,,,,,,,,,,
3179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,,,,,double,,,,,,,,,,,,,,,,,,,,,,,
3182,,doubt,,,,,,,,doubt,,,,,doubt,,,,doubt,,,,,,,,,
3183,,doubt,,,,,,,,doubt,,,,,,,,,doubt,,,,,,,,,
3184,,,,,,,,,,,,,,,,doubt,,doubt,,,,,,,,,,
3185,,doubt,,,,,,,,doubt,,,,,,,,,,,,,,,,,,
3186,,doubtful,,,,,doubtful,,,,,,,,,,doubtful,,doubtful,,,,,,,,,
3187,doubtless,,,,doubtless,,,,,,,,,,,doubtless,,doubtless,,,,,,,,,,
3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,,downcast,,,,,,,,,,downcast,,,,,,,,,,,,,,,,
3190,,downfall,,,,,,,,,,downfall,,,,,,,,,,,,,,,,
3191,,downhearted,,,,,,,,,,downhearted,,,downhearted,,,,,,,,,,,,,
3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,,,,,,,,,,,,,,,,,,,,dr,,,,,,,,
3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,,drab,,,,,,,,,,,,,,,drab,,,,,,,,,,,
3197,,,,,,draft,,,,,,,,,,,,,,,,,,,,draft,draft,
3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,,drag,,drag,,,,,drag,,,,,,,,,,,,,,,,,,,
3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,,,,,,,,,,,,,,,,,,,,,,,,drama,,,,
3203,,,,,,,,,,,,,,,,,,,,,,,,dramatic,,,,
3204,,,,,,,,,drank,,,,,,,,,,,,,,,,,,,
3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,,,,,,,,,draw,,,,,,,,,,,,,,,,,,,
3207,,,,,,,,,,,,,,,,,,,,,,,,draw,,,,
3208,,,,,draw,draw,,,,,,,,,,,,,,,,,,,,,,
3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,,dread,,,,,,,,dread,,dread,,,dread,,,,,,,,,,,,,
3213,,dreadful,,,,,dreadful,,,dreadful,,,,,,,dreadful,dreadful,,,,,,,,,,
3214,,,,,,,,,,dream,,,,,,,,,,,,,,,,,,
3215,,,,,,,,,,dream,,,,,,,,,,,,,,,,,,
3216,,,,,,,,,,dreamer,,,,,,,,,,,,,,,,,,
3217,,,,,,,,,,dreamer,,,,,,,,,,,,,,,,,,
3218,dreamland,,,,,,,,,,dreamland,,,,,,,,,,,,,,,,,
3219,,,,,,,,,,dreamt,,,,,,,,,,,,,,,,,,
3220,,dreary,,,,,,,,,,,,,,,dreary,,,,,,,,,,,
3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,,,,,,,,,dress,,,,,,,,,,,,,,,,,,,
3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,,,,,,,,,dress,,,,,,,,,,,,,,,,,,,
3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,,,,,,,,,,drift,,,,,,,,,,,,,,,,,,
3228,,,,,,,,,,drift,,,,,,,,,,,,,,,,,,
3229,,,,,,,,,,drifter,,,,,,,,,,,,,,,,,,
3230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,,,,,,,,,drill,,,,,,,,,,,,,,,,,,,
3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,
3234,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,
3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,,,,,,drive,,,drive,,,,,,,,,,,,,,,,,,,
3240,,drive,,drive,drive,,,,drive,,,,,,,,,,,,,,,,,,,
3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,,,,,,,,,drive,,,,,,,,,,,,,,,,,,,
3243,,,,,drive,drive,,,drive,,,,,,,,,,,,,,,,,,,
3244,,,,,,drive,,,drive,,,,,,,,,,,,,,,,,,,
3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3247,,,,,,,,,driver,,,,,,,,,,,,,,,,,,,
3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,,droop,,,,,droop,,,droop,,,,,,,,,,,,,,,,,,
3252,,drop,,,,,drop,,,drop,,,,,,,,,,,,,,,,,,
3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254,,drop,,,,,drop,,,drop,,,,,,,,,,,,,,,,,,
3255,,drop,,,,,drop,,drop,,,,,,,,,,,,,,,,,,,
3256,,drought,,,,,,,,,,,,,,,,,,,,,,,,,,
3257,,,,,,drove,,,drove,,,,,,,,,,,,,,,,,,,
3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,,drown,,,,,drown,,,drown,,,,,,,,,,,,,,,,,,
3260,,drown,,,,,drown,,,drown,,,,,,,,,,,,,,,,,,
3261,,drowsiness,,,,,,,,drowsiness,,,,,,,,,,,,,,,,,,
3262,,drowsy,,,,,,,,drowsy,,,,,,,,,,,,,,,,,,
3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,,,,,,,,,,,,,,,,,,,,,,,,drum,,,,
3265,,drunk,,,,,drunk,,,drunk,,,,,,,drunk,,,,,,,,,,,
3266,,drunk,,,,,drunk,,,drunk,,,,,,,,,,,,,,,,,,
3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
